,0,0,0,0,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Runtime,IMDb,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western,IMDb_rate
59,0.16688918558077437,0.9387755102040816,0.8,0.9237288135593218,2011,4,92,1,0,0,0,126.0,7.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5
60,0.15620827770360482,0.8775510204081632,0.2,0.9830508474576298,2018,1,86,1,0,0,0,118.0,7.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1
61,0.18424566088117492,0.846938775510204,0.2,0.8050847457627128,1997,1,83,1,0,0,0,139.0,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7
62,0.15620827770360482,0.7959183673469387,0.8,0.7457627118644083,1990,4,78,1,0,0,0,118.0,7.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.4
63,0.11348464619492657,0.9591836734693877,0.2,0.9322033898305087,2012,1,94,1,0,0,0,86.0,8.2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2
64,0.1548731642189586,0.8061224489795917,0.6000000000000001,0.8474576271186436,2002,3,79,1,0,0,0,117.0,7.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.7
65,0.13084112149532712,0.9795918367346939,0.2,1.0,2020,1,96,1,0,0,0,99.0,7.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2
66,0.1855807743658211,0.8163265306122448,0.6000000000000001,0.974576271186443,2017,3,80,1,0,0,0,140.0,7.4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
67,0.10947930574098798,0.9897959183673468,0.2,0.9406779661016955,2013,1,97,1,1,0,0,83.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1
68,0.16154873164218958,0.9183673469387754,0.6000000000000001,0.9915254237288131,2019,3,90,1,0,0,0,122.0,7.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
69,0.14018691588785048,0.6428571428571428,0.6000000000000001,0.9661016949152561,2016,3,63,1,0,0,0,106.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.1
70,0.12283044058744992,0.9999999999999999,0.8,0.9491525423728824,2014,4,98,1,0,0,0,93.0,8.1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
71,0.14419225634178906,0.846938775510204,0.6000000000000001,0.9322033898305087,2012,3,83,1,0,0,0,109.0,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6
72,0.11214953271028037,0.9591836734693877,0.6000000000000001,0.6694915254237301,1981,3,94,1,0,0,0,85.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
73,0.1628838451268358,0.6530612244897959,0.6000000000000001,0.9406779661016955,2013,3,64,1,0,0,0,123.0,7.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.8
74,0.13084112149532712,0.9081632653061223,0.6000000000000001,0.8644067796610173,2004,3,89,1,0,0,0,99.0,7.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
